"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","43/2457","111/11146",0.387387387387387,1.75735442402109,4.26414734771209,4.78244473551859e-05,0.000612386216133479,0.000448162343636531,"ALPK1/BTRC/CREB1/CUL1/DUSP4/EEA1/IKBKB/IRAK1/IRAK2/IRAK4/IRF5/IRF7/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PIK3C3/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",43
"R-HSA-937061","TRIF (TICAM1)-mediated TLR4 signaling","43/2457","111/11146",0.387387387387387,1.75735442402109,4.26414734771209,4.78244473551859e-05,0.000612386216133479,0.000448162343636531,"ALPK1/BIRC3/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRF7/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PPP2CA/PPP2R1A/RIPK2/RPS27A/SARM1/TAB1/TANK/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2N/USP18",43
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","21/2457","42/11146",0.5,2.26821326821327,4.37859651637726,6.10470397807513e-05,0.000773256253279211,0.000565891794379773,"ACACB/CHD9/DHCR7/FASN/FDFT1/GGPS1/HMGCR/HMGCS1/IDI1/NCOA1/NCOA2/NCOA6/NFYA/PPARA/SCD/SMARCD3/SQLE/SREBF1/SREBF2/TBL1X/TBL1XR1",21
"R-HSA-5621481","C-type lectin receptors (CLRs)","52/2457","143/11146",0.363636363636364,1.64960964960965,4.15740798436244,6.13695439110485e-05,0.000773256253279211,0.000565891794379773,"BTRC/CALM1/CDC34/CLEC7A/CUL1/IKBKB/ITPR1/ITPR3/KRAS/MUC1/MUC12/MUC20/NFATC2/NFKB1/NFKB2/NFKBIA/NRAS/PPP3CB/PPP3R1/PRKACB/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RELB/RPS27A/TAB1/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2N",52
"R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","40/2457","102/11146",0.392156862745098,1.77899079859864,4.20268587889767,6.28824492215612e-05,0.000786030615269515,0.000575240450272427,"BIRC3/BTRC/CUL1/LTB/NFKB2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RELB/RPS27A/TNF/TNFRSF12A/TNFRSF14/TNFRSF18/TNFRSF4/TNFSF12/TNFSF4/TNFSF9/UBA52/UBB/UBC",40
"R-HSA-73887","Death Receptor Signaling","55/2457","154/11146",0.357142857142857,1.62015233443805,4.12076738416824,6.75206051740024e-05,0.000837361835819321,0.000612806155536947,"AATF/APH1A/ARHGDIA/ARHGEF10/ARHGEF11/ARHGEF12/BAG4/BEX3/BIRC3/CYLD/FAS/FGD3/FGD4/GNA13/HDAC1/HDAC3/IKBKB/IRAK1/ITSN1/MAPKAPK2/MYD88/NFKB1/NFKBIA/OBSCN/PLEKHG2/PLEKHG5/RAC1/RHOA/RIPK2/RNF31/RPS27A/RTN4/SMPD2/SOS1/SOS2/SPATA2/SPPL2B/SQSTM1/TAB1/TAX1BP1/TNF/TNFAIP3/TNFRSF10B/TNFRSF10D/TNFSF10/TRAF1/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/VAV1/YWHAE",55
"R-HSA-9824439","Bacterial Infection Pathways","31/2457","73/11146",0.424657534246575,1.92642770724962,4.22277587203904,7.18749143400936e-05,0.00088439836004412,0.000647228875019757,"ANTXR2/ATP6V1H/B2M/CALM1/CDH1/CORO1A/CTNNB1/ENO1/FURIN/GRB2/GSK3A/HBEGF/HSP90AA1/HSP90AB1/MAP2K2/MAP2K3/MAP2K6/PDCD6IP/PGK1/RAB5A/RAB7A/RPS27A/SFPQ/SH3GL1/STAM2/STX1A/TRIM27/UBA52/UBB/UBC/VAMP1",31
"R-HSA-9692914","SARS-CoV-1-host interactions","38/2457","96/11146",0.395833333333333,1.7956688373355,4.16336553409652,7.50349635941578e-05,0.000916124555510067,0.000670447043130174,"EEF1A1/FAU/FKBP1A/IFIH1/IRAK2/KPNA2/MAVS/NFKB1/NFKBIA/NLRP3/NMI/PPIA/PPIB/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/RUNX1/SMAD3/SMAD4/TRAF6/TRIM25/UBA52/UBB/UBC/UBE2I/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ",38
"R-HSA-69202","Cyclin E associated events during G1/S transition","34/2457","83/11146",0.409638554216867,1.8582952076928,4.17346709442877,7.89712099818944e-05,0.000956766582472952,0.00070019008040627,"AKT3/CDK7/CDKN1B/CUL1/LIN9/MAX/MYC/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RBL2/RPS27A/UBA52/UBB/UBC",34
"R-HSA-162906","HIV Infection","76/2457","231/11146",0.329004329004329,1.49250396869445,4.02218063219575,8.00491717690778e-05,0.000962423248368683,0.000704329795798635,"AP2A1/ARF1/ATP6V1H/B2M/BTRC/CCNK/CDK7/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/CTDP1/ELOA/ELOC/FURIN/GTF2A1/GTF2B/GTF2E1/GTF2F2/GTF2H1/HLA-A/HMGA1/LIG4/NCBP2/NELFE/NMT2/NUP35/NUP43/NUP93/PDCD6IP/POLR2C/POLR2E/POLR2L/POM121/PPIA/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RAC1/RAE1/RANBP1/RPS27A/SEC13/SLC25A5/SSRP1/SUPT4H1/TAF10/TAF13/TAF4/TAF9/UBA52/UBAP1/UBB/UBC/VPS4A/XRCC6",76
"R-HSA-2173791","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)","11/2457","16/11146",0.6875,3.11879324379324,4.50981477002977,8.36550332760664e-05,0.000998156647043974,0.000730480553726417,"F11R/FKBP1A/PARD3/PRKCZ/RHOA/RPS27A/SMURF1/TGFB1/UBA52/UBB/UBC",11
"R-HSA-901042","Calnexin/calreticulin cycle","15/2457","26/11146",0.576923076923077,2.61716915563069,4.38982740911881,8.4924217044921e-05,0.00100568151763722,0.000735987476566589,"AMFR/CALR/DERL2/EDEM3/GANAB/OS9/PDIA3/PRKCSH/RNF139/RNF185/RPS27A/SEL1L/UBA52/UBB/UBC",15
"R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","25/2457","55/11146",0.454545454545455,2.06201206201206,4.19839365966216,9.41774368152846e-05,0.00110693629092592,0.000810088714161325,"ACACB/CHD9/DHCR7/FASN/FDFT1/GGPS1/HMGCR/HMGCS1/IDI1/INSIG1/INSIG2/MBTPS2/NCOA1/NCOA2/NCOA6/NFYA/PPARA/SCD/SEC24A/SMARCD3/SQLE/SREBF1/SREBF2/TBL1X/TBL1XR1",25
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)","23/2457","49/11146",0.469387755102041,2.12934306811858,4.21287771769443,9.69053226261247e-05,0.00111247869005926,0.000814144805757656,"MRC2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3",23
"R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","38/2457","97/11146",0.391752577319588,1.77715678746607,4.08781036716721,9.74743233194783e-05,0.00111247869005926,0.000814144805757656,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",38
"R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","38/2457","97/11146",0.391752577319588,1.77715678746607,4.08781036716721,9.74743233194783e-05,0.00111247869005926,0.000814144805757656,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",38
"R-HSA-975871","MyD88 cascade initiated on plasma membrane","38/2457","97/11146",0.391752577319588,1.77715678746607,4.08781036716721,9.74743233194783e-05,0.00111247869005926,0.000814144805757656,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",38
"R-HSA-975155","MyD88 dependent cascade initiated on endosome","40/2457","104/11146",0.384615384615385,1.74477943708713,4.05768371337753,0.000104239061752249,0.00118112605942296,0.000864382980830838,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/IRF7/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",40
"R-HSA-975110","TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling","10/2457","14/11146",0.714285714285714,3.2403046688761,4.46007558743999,0.000109974846098182,0.00123721701860455,0.000905432003590299,"IRAK1/IRAK4/IRF7/MYD88/RPS27A/TRAF6/UBA52/UBB/UBC/UBE2N",10
"R-HSA-9700206","Signaling by ALK in cancer","36/2457","91/11146",0.395604395604396,1.79463027814676,4.04728835915927,0.000116432090691796,0.00129141227351816,0.000945093693903013,"AGO3/BCL11A/BCL2A1/CEBPB/CUL1/EML4/FRS2/GCC2/GRB2/HDAC1/IL10RA/JUNB/KIF5B/LMO7/MOV10/MSN/MYH9/PIK3CA/PIK3CB/PIK3R1/PPFIBP1/PRF1/PTPN6/RPS27A/SQSTM1/STAT1/STAT3/TFG/TNRC6C/TPM3/TPM4/UBA52/UBB/UBC/WDCP/ZAP70",36
"R-HSA-9725370","Signaling by ALK fusions and activated point mutants","36/2457","91/11146",0.395604395604396,1.79463027814676,4.04728835915927,0.000116432090691796,0.00129141227351816,0.000945093693903013,"AGO3/BCL11A/BCL2A1/CEBPB/CUL1/EML4/FRS2/GCC2/GRB2/HDAC1/IL10RA/JUNB/KIF5B/LMO7/MOV10/MSN/MYH9/PIK3CA/PIK3CB/PIK3R1/PPFIBP1/PRF1/PTPN6/RPS27A/SQSTM1/STAT1/STAT3/TFG/TNRC6C/TPM3/TPM4/UBA52/UBB/UBC/WDCP/ZAP70",36
"R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","41/2457","108/11146",0.37962962962963,1.72216192586563,4.01013493801651,0.000120646305372242,0.00132879672000895,0.000972452737450162,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/IRF5/IRF7/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",41
"R-HSA-9012999","RHO GTPase cycle","132/2457","449/11146",0.293986636971047,1.33364878131025,3.83742085551484,0.000123082929337824,0.00134621953963245,0.000985203272111972,"ACBD5/ACTB/ACTG1/AKAP12/ALDH3A2/ALS2/ANKFY1/ANKRD26/ARAP1/ARHGAP11B/ARHGAP22/ARHGAP32/ARHGAP4/ARHGDIA/ARHGEF10/ARHGEF11/ARHGEF12/ARHGEF25/ARL13B/ATP6AP1/BASP1/C1QBP/CCT7/CDC37/CDC42/CDC42BPA/CDC42BPB/CDC42EP3/CDC42SE2/CKAP4/COPS2/CYBA/DAAM1/DBN1/DBT/DLG5/DOCK1/DOCK10/DOCK3/DOCK4/DOCK7/DOCK8/DOCK9/EFHD2/ELMO2/EMC3/EMD/EPSTI1/FAM135A/FAM13A/FARP1/FGD3/FGD4/FLOT1/FMNL1/FRS2/GMIP/GNA13/GOPC/GRB2/HNRNPC/HSP90AA1/HSP90AB1/HSPE1/IQGAP1/IQGAP2/ITSN1/JUP/KCTD3/KIDINS220/LETM1/MCAM/MTR/MYO9A/NCKAP1L/NUDC/OBSCN/OCRL/PDE5A/PEAK1/PIK3CA/PIK3R1/PIK3R3/PKN1/PKP4/PLEKHG2/PLEKHG3/PLEKHG4/PLEKHG4B/PLEKHG5/PREX2/RAB7A/RAC1/RAPGEF1/RHOA/RHOB/RHOF/RHOG/RHOH/RND1/RNF20/ROCK2/RRAS2/RTKN/SH3BP1/SHMT2/SLITRK5/SLK/SOS1/SOS2/SPATA13/SRGAP3/STAM2/STK38/SYDE1/SYDE2/TAGAP/TAOK3/TEX2/TPM3/TPM4/UACA/VANGL1/VANGL2/VAPB/VAV1/VIM/WDR6/WHAMM/WIPF1/YKT6/ZAP70",132
"R-HSA-1852241","Organelle biogenesis and maintenance","93/2457","298/11146",0.312080536912752,1.41573042915325,3.86814569371523,0.000126769037826732,0.00137697403156623,0.00100771031884045,"ACTR1A/AHI1/AKAP9/ALAS1/ALMS1/ARF4/ARL13B/ARL6/BBS10/BBS12/BBS2/BBS7/BBS9/C2CD3/CALM1/CCT8/CEP131/CEP162/CEP164/CEP192/CEP250/CEP290/CEP63/CEP70/CEP72/CEP83/CHCHD3/CHD9/CLUAP1/CNTRL/CREB1/CYCS/DYNC2LI1/EXOC2/EXOC5/EXOC6/FBF1/GABPB1/GBF1/GLUD1/GLUD2/HAUS3/HDAC3/HSP90AA1/HSPA9/IDH2/IFT172/IFT27/IFT43/IFT46/IFT57/IFT80/KIF3A/MAPRE1/MARK4/MKS1/NCOA1/NCOA2/NCOA6/NDE1/NPHP3/NR1D1/PCNT/PKD2/PPARA/PPARGC1B/PPP2R1A/PRKAB1/PRKAG2/RAB11FIP3/RP2/RPGRIP1L/SDCCAG8/SIRT5/SMARCD3/SMO/TBL1X/TBL1XR1/TCP1/TFB1M/TFB2M/TMEM11/TRAF3IP1/TRIP11/TTBK2/TUBB1/TUBB2A/TUBB4B/TUBB6/WDR19/WDR35/YWHAE/YWHAG",93
"R-HSA-9673767","Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","9/2457","12/11146",0.75,3.4023199023199,4.42744902664922,0.000138235066770517,0.00147131690689607,0.00107675322509687,"GRB2/KRAS/NRAS/PIK3CA/PIK3CB/PIK3R1/SOS1/STAT1/STAT3",9
"R-HSA-9673770","Signaling by PDGFRA extracellular domain mutants","9/2457","12/11146",0.75,3.4023199023199,4.42744902664922,0.000138235066770517,0.00147131690689607,0.00107675322509687,"GRB2/KRAS/NRAS/PIK3CA/PIK3CB/PIK3R1/SOS1/STAT1/STAT3",9
"R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","34/2457","85/11146",0.4,1.81457061457061,4.00865537719855,0.000138257080774996,0.00147131690689607,0.00107675322509687,"AKT3/CDK7/CDKN1B/CUL1/LIN9/MAX/MYC/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RBL2/RPS27A/UBA52/UBB/UBC",34
"R-HSA-8939902","Regulation of RUNX2 expression and activity","30/2457","72/11146",0.416666666666667,1.89017772351106,4.02947463813348,0.000141704159758201,0.00149787954106823,0.00109619254634567,"CUL1/PPARGC1B/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RPS27A/SMURF1/STAT1/UBA52/UBB/UBC",30
"R-HSA-9793380","Formation of paraxial mesoderm","29/2457","69/11146",0.420289855072464,1.90661405154159,4.0169241335734,0.000151637058234466,0.00159218911146189,0.00116521107906484,"CTNNB1/DLL1/EPHA4/FGFR1/LFNG/MAML3/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/TBX6",29
"R-HSA-927802","Nonsense-Mediated Decay (NMD)","43/2457","116/11146",0.370689655172414,1.68160638850294,3.92403259982457,0.000156769490522002,0.00162442070771153,0.00118879911441546,"DCP1A/EIF4A3/ETF1/FAU/NCBP2/PPP2CA/PPP2R1A/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/UBA52",43
"R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","43/2457","116/11146",0.370689655172414,1.68160638850294,3.92403259982457,0.000156769490522002,0.00162442070771153,0.00118879911441546,"DCP1A/EIF4A3/ETF1/FAU/NCBP2/PPP2CA/PPP2R1A/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/UBA52",43
"R-HSA-912631","Regulation of signaling by CBL","13/2457","22/11146",0.590909090909091,2.68061568061568,4.19572463417931,0.000183207795465239,0.0018737160899854,0.00137124084780886,"CRKL/GRB2/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PIK3R3/RAPGEF1/RPS27A/UBA52/UBB/UBC/VAV1",13
"R-HSA-9613829","Chaperone Mediated Autophagy","13/2457","22/11146",0.590909090909091,2.68061568061568,4.19572463417931,0.000183207795465239,0.0018737160899854,0.00137124084780886,"ARL13B/EEF1A1/HSP90AA1/HSP90AB1/PARK7/PCNT/PLIN2/PLIN3/RPS27A/UBA52/UBB/UBC/VIM",13
"R-HSA-382556","ABC-family proteins mediated transport","39/2457","103/11146",0.378640776699029,1.71767606719063,3.89100022646016,0.000186401087094591,0.00188193405239732,0.00137725499573939,"ABCA10/ABCA3/ABCA5/ABCC4/ABCC5/ABCC6/ABCF1/DERL1/DERL2/ERLIN1/OS9/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RNF185/RPS27A/SEL1L/UBA52/UBB/UBC",39
"R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","39/2457","103/11146",0.378640776699029,1.71767606719063,3.89100022646016,0.000186401087094591,0.00188193405239732,0.00137725499573939,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",39
"R-HSA-9694635","Translation of Structural Proteins","25/2457","57/11146",0.43859649122807,1.98966076159059,3.98322926152797,0.000190375874134004,0.00189819635938026,0.00138915623292992,"CSNK1A1/DDOST/GANAB/GSK3A/MAGT1/MGAT4B/PARP14/PARP4/PARP8/PARP9/PRKCSH/PRMT1/RPN1/RPN2/RPS27A/SRPK2/ST3GAL3/ST6GAL1/SUMO1/UBA52/UBB/UBC/UBE2I/ZDHHC20/ZDHHC3",25
"R-HSA-1169408","ISG15 antiviral mechanism","30/2457","73/11146",0.410958904109589,1.86428487798351,3.93952091540108,0.000190422237956877,0.00189819635938026,0.00138915623292992,"EIF2AK2/EIF4A2/EIF4A3/EIF4G2/EIF4G3/HERC5/IFIT1/ISG15/KPNA2/KPNA3/MX1/MX2/NEDD4/NUP35/NUP43/NUP93/PIN1/POM121/RAE1/RPS27A/SEC13/STAT1/TRIM25/UBA52/UBB/UBC/UBE2E1/UBE2L6/UBE2N/USP18",30
"R-HSA-8848021","Signaling by PTK6","24/2457","54/11146",0.444444444444444,2.01618957174513,3.98037875276485,0.000198634667492395,0.00195531000812827,0.00143095369015903,"ARAP1/CDKN1B/DOCK1/DOK1/ELMO2/ERBB2/HBEGF/HIF1A/KHDRBS1/KRAS/LRRK2/NRAS/NRG4/PTPN1/RAC1/RASA1/RHOA/RPS27A/SFPQ/SOCS3/STAT3/UBA52/UBB/UBC",24
"R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","24/2457","54/11146",0.444444444444444,2.01618957174513,3.98037875276485,0.000198634667492395,0.00195531000812827,0.00143095369015903,"ARAP1/CDKN1B/DOCK1/DOK1/ELMO2/ERBB2/HBEGF/HIF1A/KHDRBS1/KRAS/LRRK2/NRAS/NRG4/PTPN1/RAC1/RASA1/RHOA/RPS27A/SFPQ/SOCS3/STAT3/UBA52/UBB/UBC",24
"R-HSA-400253","Circadian Clock","29/2457","70/11146",0.414285714285714,1.87937670794814,3.92455320150936,0.000204985088109807,0.00200528890542202,0.00146752972527125,"BHLHE40/BTRC/CHD9/CLOCK/CPT1A/CREB1/CREM/CUL1/HDAC3/HIF1A/NAMPT/NCOA1/NCOA2/NCOA6/NOCT/NR1D1/PPARA/PPP1CA/PPP1CC/RORA/RPS27A/SERPINE1/SMARCD3/SREBF1/TBL1X/TBL1XR1/UBA52/UBB/UBC",29
"R-HSA-5689896","Ovarian tumor domain proteases","19/2457","39/11146",0.487179487179487,2.2100539536437,4.02528253176746,0.000211196603211769,0.00205330030900331,0.00150266589029816,"IFIH1/MAVS/NOD1/OTUB1/RHOA/RIPK2/RPS27A/TNFAIP3/TNIP1/TNIP2/TRAF6/TRIM25/TRIM4/UBA52/UBB/UBC/UBE2D1/YOD1/ZRANB1",19
"R-HSA-446203","Asparagine N-linked glycosylation","94/2457","306/11146",0.30718954248366,1.3935427922356,3.7118955829416,0.000219081793523182,0.00211689463066878,0.00154920609562728,"ACTR1A/ALG10B/ALG13/ALG2/ALG6/ALG8/AMFR/ANK1/ANK2/ANKRD28/ARF1/ARF3/ARF4/ARF5/B4GALT1/B4GALT5/B4GALT6/CALR/CD55/COG4/COG6/COG7/COL7A1/COPE/DCTN4/DDOST/DERL1/DERL2/DOLK/DYNC1I1/DYNC1LI1/EDEM3/ENGASE/FPGT/GANAB/GBF1/GMDS/LMAN2/LMAN2L/MAGT1/MANEA/MGAT4B/MLEC/MPDU1/NANP/NANS/NAPA/NEU1/NEU3/NEU4/NGLY1/NPL/NSF/OS9/PDIA3/PGM3/PREB/PRKCSH/PSMC1/RAB1A/RAB1B/RAD23B/RFT1/RNF139/RNF185/RPN1/RPN2/RPS27A/SEC13/SEC22A/SEC23IP/SEC24A/SEL1L/SERPINA1/SLC35A1/SLC35C1/SPTB/ST3GAL3/ST3GAL5/ST6GAL1/ST6GAL2/ST6GALNAC6/STX17/TFG/TMED2/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/USO1/YKT6",94
"R-HSA-1643713","Signaling by EGFR in Cancer","14/2457","25/11146",0.56,2.54039886039886,4.10004844881837,0.000226358463746021,0.00217386939268282,0.00159090191143705,"CDC37/GAB1/GRB2/HBEGF/HSP90AA1/KRAS/NRAS/PIK3CA/PIK3R1/RPS27A/SOS1/UBA52/UBB/UBC",14
"R-HSA-5617833","Cilium Assembly","66/2457","201/11146",0.328358208955224,1.48957289255797,3.72447638430015,0.000244214868536446,0.0023311419269388,0.00170599860317326,"ACTR1A/AHI1/AKAP9/ALMS1/ARF4/ARL13B/ARL6/BBS10/BBS12/BBS2/BBS7/BBS9/C2CD3/CCT8/CEP131/CEP162/CEP164/CEP192/CEP250/CEP290/CEP63/CEP70/CEP72/CEP83/CLUAP1/CNTRL/DYNC2LI1/EXOC2/EXOC5/EXOC6/FBF1/GBF1/HAUS3/HSP90AA1/IFT172/IFT27/IFT43/IFT46/IFT57/IFT80/KIF3A/MAPRE1/MARK4/MKS1/NDE1/NPHP3/PCNT/PKD2/PPP2R1A/RAB11FIP3/RP2/RPGRIP1L/SDCCAG8/SMO/TCP1/TRAF3IP1/TRIP11/TTBK2/TUBB1/TUBB2A/TUBB4B/TUBB6/WDR19/WDR35/YWHAE/YWHAG",66
"R-HSA-9682385","FLT3 signaling in disease","15/2457","28/11146",0.535714285714286,2.43022850165707,4.02929277690593,0.000261363814847772,0.00247923894089268,0.00181438037779615,"ETV6/FLT3/GRB2/KRAS/MYO18A/NRAS/PIK3CA/PIK3R1/PIM1/RPS27A/SOS1/TRIP11/UBA52/UBB/UBC",15
