"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"COG5",609.93939648423,-0.287409430209778,0.168975836202116,0.0649171502278542,0.155491999905122,"Not Significant"
"COG6",310.19400824517,-0.965509775107255,0.206682075102273,5.15167505607662e-07,1.20437998954425e-05,"Downregulated"
"COG7",216.476578402036,-0.61168002653388,0.18448609130911,0.00032358483997589,0.00248988640580369,"Downregulated"
"COG8",102.776811765138,-0.451177767729262,0.293561765690163,0.0543984599498977,0.136739254571475,"Not Significant"
"COG8_2",94.4838970621601,-0.524508039233076,0.244000461931026,0.0124199359901905,0.0450301619915528,"Downregulated"
"COIL",428.81875781058,0.0670158522574517,0.133164306982223,0.598816204339901,0.735856793398587,"Not Significant"
"COL11A2",27.5006006785771,0.00909499832795811,0.328147796798516,0.969207107386293,0.981654902266905,"Not Significant"
"COL14A1",55.0917693995445,0.209821503219892,0.402030050888685,0.351430016436845,0.518494859150248,"Not Significant"
"COL18A1",292.253724708252,-0.282388926645436,0.303961339540205,0.222236402928516,0.37763196934919,"Not Significant"
"COL1A1",17.672103594275,1.30303240082705,1.00092747036324,0.368169629612876,0.534347118273696,"Not Significant"
"COL23A1",38.705344222061,-0.0824679458201114,0.38536641860604,0.680158469738357,0.797175049893628,"Not Significant"
"COL24A1",842.440006733264,-0.803615788179,0.307349782087709,0.00171241233036258,0.00952992266975443,"Downregulated"
"COL27A1",16.837012055692,0.211760194427955,0.422479262401855,0.326829339826493,0.494024452340303,"Not Significant"
"COL2A1",32.8925061130415,-0.622123410069786,0.721591927044832,0.0434451583845299,0.115860526014409,"Not Significant"
"COL4A3BP",829.338636605483,0.214535596291687,0.14163917614595,0.109517220077161,0.228306515675534,"Not Significant"
"COL4A5",131.643764882935,3.85201865792527,0.768316105988517,2.02316446046526e-08,7.85088739499817e-07,"Upregulated"
"COL5A1",1681.82010930677,-0.272257234649123,0.344507236525811,0.257111485870081,0.419362262456605,"Not Significant"
"COL5A2",23.1431744689764,-0.189983648839277,0.362231221743807,0.41071671428398,0.574505842795013,"Not Significant"
"COL6A1",105.641239750339,0.9276865422454,0.554148882243815,0.00960586665192959,0.0369487965867546,"Upregulated"
"COL6A2",336.426227659153,1.37300003147891,0.659198203548212,0.00219589760785579,0.0115590266881686,"Upregulated"
"COL6A3",30.4816585299157,0.860093036258143,0.51046042799792,0.0110755213440317,0.0411586095028045,"Upregulated"
