"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"DOID:5199","ureteral obstruction",41,0.683292863331423,2.17422895280049,9.43609261028827e-06,0.000146259435459468,9.36251683944782e-05,1275,"tags=34%, list=9%, signal=31%","TNF/ICAM1/ADM/RELB/SERPINE1/IRF1/IL1RN/COL1A1/NQO1/DDIT3/HSPA5/EDN1/CFL1/B2M"
"DOID:5200","urinary tract obstruction",41,0.683292863331423,2.17422895280049,9.43609261028827e-06,0.000146259435459468,9.36251683944782e-05,1275,"tags=34%, list=9%, signal=31%","TNF/ICAM1/ADM/RELB/SERPINE1/IRF1/IL1RN/COL1A1/NQO1/DDIT3/HSPA5/EDN1/CFL1/B2M"
"DOID:2957","pulmonary tuberculosis",50,0.658049456906379,2.18614558534444,9.82440009551214e-06,0.000149509506908067,9.57056392079556e-05,1248,"tags=32%, list=9%, signal=29%","CXCL8/TNF/CCL5/ATF3/PLAUR/NFKBIA/IL1RN/TAP1/IL12RB1/DDIT3/IL4R/SLC11A1/DUSP14/MIF/IRAK1/CYBA"
"DOID:1485","cystic fibrosis",44,0.672018104484944,2.16436474652557,1.16729084947392e-05,0.000165597023899944,0.000106003754216275,995,"tags=32%, list=7%, signal=30%","CXCL8/PTX3/TNF/CXCL1/CXCL2/TIMP1/IL1RN/PTGS2/HLA-G/TGFB1/FAS/MUC1/EDN1/MIF"
"DOID:4138","bile duct disease",76,0.560599913889977,1.98916793861654,1.15910552687145e-05,0.000165597023899944,0.000106003754216275,652,"tags=22%, list=5%, signal=21%","CP/CXCL8/TNF/ICAM1/ADM/F3/CXCL2/ABCA1/SEMA7A/TIMP1/SPP1/COL1A1/LGALS1/TGFB1/NQO1/NRAS/NFE2L2"
"DOID:9741","biliary tract disease",76,0.560599913889977,1.98916793861654,1.15910552687145e-05,0.000165597023899944,0.000106003754216275,652,"tags=22%, list=5%, signal=21%","CP/CXCL8/TNF/ICAM1/ADM/F3/CXCL2/ABCA1/SEMA7A/TIMP1/SPP1/COL1A1/LGALS1/TGFB1/NQO1/NRAS/NFE2L2"
"DOID:9352","type 2 diabetes mellitus",251,0.404722711295188,1.70512874996857,1.14262267936744e-05,0.000165597023899944,0.000106003754216275,1315,"tags=19%, list=9%, signal=17%","CP/RRAD/H19/TNF/ICAM1/CCL5/ADM/STX1A/F3/RETN/SERPINE1/ABCA1/PLAUR/GCH1/MT2A/SLC2A3/TIMP1/LMNA/IL1RN/SOCS3/PTGS2/STAR/SPHK1/HIF1A/HMGA1/TGFB1/NFE2L2/NAMPT/ITGAM/PIK3R1/SREBF1/HSPA1B/CDK7/HMGCR/VEGFA/EDN1/PPP1CA/APOM/ETS1/MIF/UBE2E2/SREBF2/CREM/IRS1/PTPN1/B2M/CALM1"
"DOID:13141","uveitis",32,0.73101617083048,2.19845266300362,1.2255480357372e-05,0.00017096395098534,0.000109439289507059,811,"tags=28%, list=6%, signal=27%","CCL3/TNF/ICAM1/CCL5/ANXA1/IL1RN/TGFB1/HLA-B/HLA-A"
"DOID:5844","myocardial infarction",208,0.416689166367504,1.72422018946018,1.48577516291309e-05,0.000203867837927583,0.000130502080745947,1723,"tags=26%, list=12%, signal=23%","H19/TNF/INHBA/CYP1B1/SDC4/IL1RL1/ICAM1/CCL5/THBS1/ECE1/F3/MX1/PLAU/RETN/SERPINE1/PLAUR/GCH1/NFKBIA/SPP1/PTGS2/COL6A2/COL1A1/NLRP3/DAB2IP/TTN/HIF1A/TGFB1/NFE2L2/ITGAM/IL4R/COL6A3/VEGFA/EDN1/RHOA/SQSTM1/MIF/YBX1/CFL1/TXN/CSNK2B/CDKN1B/CYBA/SOCS1/HAMP/RANBP1/IFNGR2/CS/G6PD/GPX1/MDH2/TNFRSF14/F12/TFPI/OPA1"
"DOID:1679","cystitis",28,0.735551801464699,2.14246752690341,1.54589934704786e-05,0.000208696411851461,0.00013359299960057,995,"tags=36%, list=7%, signal=33%","TNF/CXCL3/CXCL1/CXCL2/CSF1/PTGS2/HIF1A/PTGER4/VEGFA/MIF"
"DOID:2320","obstructive lung disease",113,0.500234170745089,1.90077644431226,1.65805552567247e-05,0.000216842574216853,0.000138807608974883,961,"tags=23%, list=7%, signal=22%","TNF/IL1RL1/ICAM1/CCL5/CXCL1/PLAU/STAT1/SERPINE1/SERPINA1/PLAUR/TIMP1/NFKBIA/IL1RN/C5AR1/PTGS2/COL1A1/MCAM/TGFB1/NQO1/NFE2L2/DDIT3/FAS/PDE4D/MUC1/VEGFA/EDN1"
"DOID:3083","chronic obstructive pulmonary disease",113,0.500234170745089,1.90077644431226,1.65805552567247e-05,0.000216842574216853,0.000138807608974883,961,"tags=23%, list=7%, signal=22%","TNF/IL1RL1/ICAM1/CCL5/CXCL1/PLAU/STAT1/SERPINE1/SERPINA1/PLAUR/TIMP1/NFKBIA/IL1RN/C5AR1/PTGS2/COL1A1/MCAM/TGFB1/NQO1/NFE2L2/DDIT3/FAS/PDE4D/MUC1/VEGFA/EDN1"
"DOID:2913","acute pancreatitis",29,0.726809331850794,2.12042244508233,1.75100297949446e-05,0.000225475306744133,0.000144333686892742,995,"tags=41%, list=7%, signal=39%","CXCL3/ICAM1/CXCL1/F3/CXCL2/SERPINE1/SERPINA1/NFKBIA/IL1RN/IRF9/BTG2/MIF"
"DOID:14115","toxic shock syndrome",22,0.774359517936984,2.11608624946459,1.84912192786567e-05,0.000234502280852055,0.000150112130986224,995,"tags=36%, list=7%, signal=34%","PTX3/TNF/ADM/SERPINE1/NFKBIA/IL1RN/HSPA1B/MIF"
"DOID:0060056","hypersensitivity reaction disease",41,0.671591253980114,2.13699458491622,1.99905073282775e-05,0.000249732158712959,0.000159861244777585,2082,"tags=41%, list=15%, signal=35%","TNF/CCL5/CCR7/IL1RN/PTGS2/TGFB1/NRAS/FAS/HLA-B/MUC1/SLC11A1/CYBA/KRAS/CDKN1A/CXCR3/CASP10/NTRK1"
